borough,station,boothremote,date,ridership
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-03 00:00:00,2733
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-04 00:00:00,1414
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-05 00:00:00,1252
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-06 00:00:00,940
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-07 00:00:00,2790
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-08 00:00:00,2822
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-09 00:00:00,2948
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-10 00:00:00,3119
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-11 00:00:00,2748
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-12 00:00:00,1299
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-13 00:00:00,826
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-14 00:00:00,2735
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-15 00:00:00,2732
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-16 00:00:00,2924
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-17 00:00:00,2996
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-18 00:00:00,2907
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-19 00:00:00,1584
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-20 00:00:00,1206
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-21 00:00:00,2803
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-22 00:00:00,2974
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-23 00:00:00,2888
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-24 00:00:00,2920
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-25 00:00:00,2926
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-26 00:00:00,1606
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-27 00:00:00,1212
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-28 00:00:00,2800
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-29 00:00:00,2907
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-30 00:00:00,2808
Bronx,Pelham Parkway,('R327'-'R361'),2014-07-31 00:00:00,2903
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-01 00:00:00,2848
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-02 00:00:00,1566
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-03 00:00:00,1168
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-04 00:00:00,2827
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-05 00:00:00,2854
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-06 00:00:00,2944
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-07 00:00:00,2862
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-08 00:00:00,2881
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-09 00:00:00,1621
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-10 00:00:00,1271
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-11 00:00:00,2584
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-12 00:00:00,2773
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-13 00:00:00,2757
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-14 00:00:00,2875
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-15 00:00:00,2717
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-16 00:00:00,1813
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-17 00:00:00,1369
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-18 00:00:00,2589
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-19 00:00:00,2693
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-20 00:00:00,2778
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-21 00:00:00,2718
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-22 00:00:00,2631
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-23 00:00:00,1639
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-24 00:00:00,1227
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-25 00:00:00,2588
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-26 00:00:00,2681
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-27 00:00:00,2709
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-28 00:00:00,2825
Bronx,Pelham Parkway,('R327'-'R361'),2014-08-29 00:00:00,2568
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-05-24 00:00:00,3752
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-05-25 00:00:00,3624
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-05-26 00:00:00,3724
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-05-27 00:00:00,8327
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-05-28 00:00:00,8441
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-05-29 00:00:00,8700
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-05-30 00:00:00,8257
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-05-31 00:00:00,4807
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-01 00:00:00,4095
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-02 00:00:00,8356
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-03 00:00:00,8645
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-04 00:00:00,10085
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-05 00:00:00,8284
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-06 00:00:00,8417
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-07 00:00:00,5609
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-08 00:00:00,4382
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-09 00:00:00,7939
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-10 00:00:00,8816
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-11 00:00:00,8475
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-12 00:00:00,8451
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-13 00:00:00,7828
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-14 00:00:00,5358
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-15 00:00:00,4321
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-16 00:00:00,7964
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-17 00:00:00,8518
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-18 00:00:00,8510
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-19 00:00:00,8321
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-20 00:00:00,8129
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-21 00:00:00,5403
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-22 00:00:00,4313
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-23 00:00:00,7542
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-24 00:00:00,7874
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-25 00:00:00,7879
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-26 00:00:00,7971
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-27 00:00:00,7281
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-28 00:00:00,5287
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-29 00:00:00,3973
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-06-30 00:00:00,7212
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-01 00:00:00,7532
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-02 00:00:00,7508
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-03 00:00:00,6793
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-04 00:00:00,3419
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-05 00:00:00,4515
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-06 00:00:00,3370
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-07 00:00:00,7244
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-08 00:00:00,7508
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-09 00:00:00,7714
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-10 00:00:00,7835
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-11 00:00:00,7344
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-12 00:00:00,5158
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-13 00:00:00,3537
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-14 00:00:00,7168
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-15 00:00:00,7332
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-16 00:00:00,7570
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-17 00:00:00,7693
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-18 00:00:00,7285
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-19 00:00:00,4714
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-20 00:00:00,4043
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-21 00:00:00,7219
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-22 00:00:00,7795
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-23 00:00:00,7797
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-24 00:00:00,7675
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-25 00:00:00,7071
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-26 00:00:00,4818
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-27 00:00:00,3597
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-28 00:00:00,6973
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-29 00:00:00,7311
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-30 00:00:00,7446
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-07-31 00:00:00,7568
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-01 00:00:00,6957
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-02 00:00:00,4596
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-03 00:00:00,3723
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-04 00:00:00,6913
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-05 00:00:00,7533
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-06 00:00:00,7381
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-07 00:00:00,7420
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-08 00:00:00,6861
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-09 00:00:00,5347
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-10 00:00:00,3797
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-11 00:00:00,6822
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-12 00:00:00,6879
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-13 00:00:00,6954
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-14 00:00:00,7207
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-15 00:00:00,6668
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-16 00:00:00,4644
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-17 00:00:00,3535
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-18 00:00:00,6626
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-19 00:00:00,6857
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-20 00:00:00,6851
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-21 00:00:00,7028
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-22 00:00:00,6439
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-23 00:00:00,4291
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-24 00:00:00,3774
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-25 00:00:00,6601
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-26 00:00:00,6760
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-27 00:00:00,7031
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-28 00:00:00,7116
Brooklyn,Grand Army Plaz,('R619'-'R059'),2014-08-29 00:00:00,5833
Brooklyn,Carroll St,('N535'-'R220'),2014-05-24 00:00:00,3249
Brooklyn,Carroll St,('N535'-'R220'),2014-05-25 00:00:00,3205
Brooklyn,Carroll St,('N535'-'R220'),2014-05-26 00:00:00,3093
Brooklyn,Carroll St,('N535'-'R220'),2014-05-27 00:00:00,7256
Brooklyn,Carroll St,('N535'-'R220'),2014-05-28 00:00:00,7550
Brooklyn,Carroll St,('N535'-'R220'),2014-05-29 00:00:00,7531
Brooklyn,Carroll St,('N535'-'R220'),2014-05-30 00:00:00,7316
Brooklyn,Carroll St,('N535'-'R220'),2014-05-31 00:00:00,3050
Brooklyn,Carroll St,('N535'-'R220'),2014-06-01 00:00:00,1979
Brooklyn,Carroll St,('N535'-'R220'),2014-06-02 00:00:00,7207
Brooklyn,Carroll St,('N535'-'R220'),2014-06-03 00:00:00,7400
Brooklyn,Carroll St,('N535'-'R220'),2014-06-04 00:00:00,7490
Brooklyn,Carroll St,('N535'-'R220'),2014-06-05 00:00:00,6861
Brooklyn,Carroll St,('N535'-'R220'),2014-06-06 00:00:00,7239
Brooklyn,Carroll St,('N535'-'R220'),2014-06-07 00:00:00,3501
Brooklyn,Carroll St,('N535'-'R220'),2014-06-08 00:00:00,2854
Brooklyn,Carroll St,('N535'-'R220'),2014-06-09 00:00:00,6925
Brooklyn,Carroll St,('N535'-'R220'),2014-06-10 00:00:00,7438
Brooklyn,Carroll St,('N535'-'R220'),2014-06-11 00:00:00,7644
Brooklyn,Carroll St,('N535'-'R220'),2014-06-12 00:00:00,7615
Brooklyn,Carroll St,('N535'-'R220'),2014-06-13 00:00:00,7026
Brooklyn,Carroll St,('N535'-'R220'),2014-06-14 00:00:00,3965
Brooklyn,Carroll St,('N535'-'R220'),2014-06-15 00:00:00,3057
Brooklyn,Carroll St,('N535'-'R220'),2014-06-16 00:00:00,6936
Brooklyn,Carroll St,('N535'-'R220'),2014-06-17 00:00:00,7359
Brooklyn,Carroll St,('N535'-'R220'),2014-06-18 00:00:00,7378
Brooklyn,Carroll St,('N535'-'R220'),2014-06-19 00:00:00,7052
Brooklyn,Carroll St,('N535'-'R220'),2014-06-20 00:00:00,7137
Brooklyn,Carroll St,('N535'-'R220'),2014-06-21 00:00:00,4117
Brooklyn,Carroll St,('N535'-'R220'),2014-06-22 00:00:00,3273
Brooklyn,Carroll St,('N535'-'R220'),2014-06-23 00:00:00,6480
Brooklyn,Carroll St,('N535'-'R220'),2014-06-24 00:00:00,6854
Brooklyn,Carroll St,('N535'-'R220'),2014-06-25 00:00:00,6880
Brooklyn,Carroll St,('N535'-'R220'),2014-06-26 00:00:00,6802
Brooklyn,Carroll St,('N535'-'R220'),2014-06-27 00:00:00,6107
Brooklyn,Carroll St,('N535'-'R220'),2014-06-28 00:00:00,3852
Brooklyn,Carroll St,('N535'-'R220'),2014-06-29 00:00:00,3156
Brooklyn,Carroll St,('N535'-'R220'),2014-06-30 00:00:00,5757
Brooklyn,Carroll St,('N535'-'R220'),2014-07-01 00:00:00,6059
Brooklyn,Carroll St,('N535'-'R220'),2014-07-02 00:00:00,6068
Brooklyn,Carroll St,('N535'-'R220'),2014-07-03 00:00:00,5621
Brooklyn,Carroll St,('N535'-'R220'),2014-07-04 00:00:00,3118
Brooklyn,Carroll St,('N535'-'R220'),2014-07-05 00:00:00,3126
Brooklyn,Carroll St,('N535'-'R220'),2014-07-06 00:00:00,2573
Brooklyn,Carroll St,('N535'-'R220'),2014-07-07 00:00:00,5532
Brooklyn,Carroll St,('N535'-'R220'),2014-07-08 00:00:00,6018
Brooklyn,Carroll St,('N535'-'R220'),2014-07-09 00:00:00,6201
Brooklyn,Carroll St,('N535'-'R220'),2014-07-10 00:00:00,6230
Brooklyn,Carroll St,('N535'-'R220'),2014-07-11 00:00:00,5998
Brooklyn,Carroll St,('N535'-'R220'),2014-07-12 00:00:00,3642
Brooklyn,Carroll St,('N535'-'R220'),2014-07-13 00:00:00,2887
Brooklyn,Carroll St,('N535'-'R220'),2014-07-14 00:00:00,5859
Brooklyn,Carroll St,('N535'-'R220'),2014-07-15 00:00:00,6007
Brooklyn,Carroll St,('N535'-'R220'),2014-07-16 00:00:00,6446
Brooklyn,Carroll St,('N535'-'R220'),2014-07-17 00:00:00,6324
Brooklyn,Carroll St,('N535'-'R220'),2014-07-18 00:00:00,6106
Brooklyn,Carroll St,('N535'-'R220'),2014-07-19 00:00:00,3529
Brooklyn,Carroll St,('N535'-'R220'),2014-07-20 00:00:00,2895
Brooklyn,Carroll St,('N535'-'R220'),2014-07-21 00:00:00,5851
Brooklyn,Carroll St,('N535'-'R220'),2014-07-22 00:00:00,6285
Brooklyn,Carroll St,('N535'-'R220'),2014-07-23 00:00:00,6422
Brooklyn,Carroll St,('N535'-'R220'),2014-07-24 00:00:00,6160
Brooklyn,Carroll St,('N535'-'R220'),2014-07-25 00:00:00,5925
Brooklyn,Carroll St,('N535'-'R220'),2014-07-26 00:00:00,3594
Brooklyn,Carroll St,('N535'-'R220'),2014-07-27 00:00:00,2815
Brooklyn,Carroll St,('N535'-'R220'),2014-07-28 00:00:00,5784
Brooklyn,Carroll St,('N535'-'R220'),2014-07-29 00:00:00,6198
Brooklyn,Carroll St,('N535'-'R220'),2014-07-30 00:00:00,6420
Brooklyn,Carroll St,('N535'-'R220'),2014-07-31 00:00:00,6140
Brooklyn,Carroll St,('N535'-'R220'),2014-08-01 00:00:00,5890
Brooklyn,Carroll St,('N535'-'R220'),2014-08-02 00:00:00,3373
Brooklyn,Carroll St,('N535'-'R220'),2014-08-03 00:00:00,2613
Brooklyn,Carroll St,('N535'-'R220'),2014-08-04 00:00:00,5781
Brooklyn,Carroll St,('N535'-'R220'),2014-08-05 00:00:00,5996
Brooklyn,Carroll St,('N535'-'R220'),2014-08-06 00:00:00,6020
Brooklyn,Carroll St,('N535'-'R220'),2014-08-07 00:00:00,6051
Brooklyn,Carroll St,('N535'-'R220'),2014-08-08 00:00:00,5838
Brooklyn,Carroll St,('N535'-'R220'),2014-08-09 00:00:00,3657
Brooklyn,Carroll St,('N535'-'R220'),2014-08-10 00:00:00,2856
Brooklyn,Carroll St,('N535'-'R220'),2014-08-11 00:00:00,5475
Brooklyn,Carroll St,('N535'-'R220'),2014-08-12 00:00:00,5722
Brooklyn,Carroll St,('N535'-'R220'),2014-08-13 00:00:00,5896
Brooklyn,Carroll St,('N535'-'R220'),2014-08-14 00:00:00,5750
Brooklyn,Carroll St,('N535'-'R220'),2014-08-15 00:00:00,5534
Brooklyn,Carroll St,('N535'-'R220'),2014-08-16 00:00:00,3271
Brooklyn,Carroll St,('N535'-'R220'),2014-08-17 00:00:00,2739
Brooklyn,Carroll St,('N535'-'R220'),2014-08-18 00:00:00,5355
Brooklyn,Carroll St,('N535'-'R220'),2014-08-19 00:00:00,5636
Brooklyn,Carroll St,('N535'-'R220'),2014-08-20 00:00:00,5906
Brooklyn,Carroll St,('N535'-'R220'),2014-08-21 00:00:00,5826
Brooklyn,Carroll St,('N535'-'R220'),2014-08-22 00:00:00,5520
Brooklyn,Carroll St,('N535'-'R220'),2014-08-23 00:00:00,3342
Brooklyn,Carroll St,('N535'-'R220'),2014-08-24 00:00:00,2804
Brooklyn,Carroll St,('N535'-'R220'),2014-08-25 00:00:00,5358
Brooklyn,Carroll St,('N535'-'R220'),2014-08-26 00:00:00,5782
Brooklyn,Carroll St,('N535'-'R220'),2014-08-27 00:00:00,5946
Brooklyn,Carroll St,('N535'-'R220'),2014-08-28 00:00:00,5826
Brooklyn,Carroll St,('N535'-'R220'),2014-08-29 00:00:00,4801
Brooklyn,Carroll St,('N534'-'R220'),2014-05-24 00:00:00,2392
Brooklyn,Carroll St,('N534'-'R220'),2014-05-25 00:00:00,2161
Brooklyn,Carroll St,('N534'-'R220'),2014-05-26 00:00:00,1824
Brooklyn,Carroll St,('N534'-'R220'),2014-05-27 00:00:00,4919
Brooklyn,Carroll St,('N534'-'R220'),2014-05-28 00:00:00,5191
Brooklyn,Carroll St,('N534'-'R220'),2014-05-29 00:00:00,5171
Brooklyn,Carroll St,('N534'-'R220'),2014-05-30 00:00:00,5126
Brooklyn,Carroll St,('N534'-'R220'),2014-05-31 00:00:00,3040
Brooklyn,Carroll St,('N534'-'R220'),2014-06-01 00:00:00,2204
Brooklyn,Carroll St,('N534'-'R220'),2014-06-02 00:00:00,4850
Brooklyn,Carroll St,('N534'-'R220'),2014-06-03 00:00:00,4989
Brooklyn,Carroll St,('N534'-'R220'),2014-06-04 00:00:00,5268
Brooklyn,Carroll St,('N534'-'R220'),2014-06-05 00:00:00,5142
Brooklyn,Carroll St,('N534'-'R220'),2014-06-06 00:00:00,5182
Brooklyn,Carroll St,('N534'-'R220'),2014-06-07 00:00:00,358
Brooklyn,Carroll St,('N534'-'R220'),2014-06-08 00:00:00,1941
Brooklyn,Carroll St,('N534'-'R220'),2014-06-09 00:00:00,4852
Brooklyn,Carroll St,('N534'-'R220'),2014-06-10 00:00:00,5180
Brooklyn,Carroll St,('N534'-'R220'),2014-06-11 00:00:00,5282
Brooklyn,Carroll St,('N534'-'R220'),2014-06-12 00:00:00,5256
Brooklyn,Carroll St,('N534'-'R220'),2014-06-13 00:00:00,5053
Brooklyn,Carroll St,('N534'-'R220'),2014-06-14 00:00:00,2736
Brooklyn,Carroll St,('N534'-'R220'),2014-06-15 00:00:00,2081
Brooklyn,Carroll St,('N534'-'R220'),2014-06-16 00:00:00,4967
Brooklyn,Carroll St,('N534'-'R220'),2014-06-17 00:00:00,5000
Brooklyn,Carroll St,('N534'-'R220'),2014-06-18 00:00:00,5244
Brooklyn,Carroll St,('N534'-'R220'),2014-06-19 00:00:00,5235
Brooklyn,Carroll St,('N534'-'R220'),2014-06-20 00:00:00,4891
Brooklyn,Carroll St,('N534'-'R220'),2014-06-21 00:00:00,2783
Brooklyn,Carroll St,('N534'-'R220'),2014-06-22 00:00:00,2330
Brooklyn,Carroll St,('N534'-'R220'),2014-06-23 00:00:00,4720
Brooklyn,Carroll St,('N534'-'R220'),2014-06-24 00:00:00,4967
Brooklyn,Carroll St,('N534'-'R220'),2014-06-25 00:00:00,5156
Brooklyn,Carroll St,('N534'-'R220'),2014-06-26 00:00:00,5008
Brooklyn,Carroll St,('N534'-'R220'),2014-06-27 00:00:00,4635
Brooklyn,Carroll St,('N534'-'R220'),2014-06-28 00:00:00,2694
Brooklyn,Carroll St,('N534'-'R220'),2014-06-29 00:00:00,2295
Brooklyn,Carroll St,('N534'-'R220'),2014-06-30 00:00:00,4312
Brooklyn,Carroll St,('N534'-'R220'),2014-07-01 00:00:00,4611
Brooklyn,Carroll St,('N534'-'R220'),2014-07-02 00:00:00,4520
Brooklyn,Carroll St,('N534'-'R220'),2014-07-03 00:00:00,4223
Brooklyn,Carroll St,('N534'-'R220'),2014-07-04 00:00:00,2100
Brooklyn,Carroll St,('N534'-'R220'),2014-07-05 00:00:00,1960
Brooklyn,Carroll St,('N534'-'R220'),2014-07-06 00:00:00,1702
Brooklyn,Carroll St,('N534'-'R220'),2014-07-07 00:00:00,4153
Brooklyn,Carroll St,('N534'-'R220'),2014-07-08 00:00:00,4662
Brooklyn,Carroll St,('N534'-'R220'),2014-07-09 00:00:00,4533
Brooklyn,Carroll St,('N534'-'R220'),2014-07-10 00:00:00,4750
Brooklyn,Carroll St,('N534'-'R220'),2014-07-11 00:00:00,4592
Brooklyn,Carroll St,('N534'-'R220'),2014-07-12 00:00:00,2538
Brooklyn,Carroll St,('N534'-'R220'),2014-07-13 00:00:00,2214
Brooklyn,Carroll St,('N534'-'R220'),2014-07-14 00:00:00,4631
Brooklyn,Carroll St,('N534'-'R220'),2014-07-15 00:00:00,4758
Brooklyn,Carroll St,('N534'-'R220'),2014-07-16 00:00:00,4835
Brooklyn,Carroll St,('N534'-'R220'),2014-07-17 00:00:00,4806
Brooklyn,Carroll St,('N534'-'R220'),2014-07-18 00:00:00,4544
Brooklyn,Carroll St,('N534'-'R220'),2014-07-19 00:00:00,2509
Brooklyn,Carroll St,('N534'-'R220'),2014-07-20 00:00:00,2108
Brooklyn,Carroll St,('N534'-'R220'),2014-07-21 00:00:00,4384
Brooklyn,Carroll St,('N534'-'R220'),2014-07-22 00:00:00,4701
Brooklyn,Carroll St,('N534'-'R220'),2014-07-23 00:00:00,4719
Brooklyn,Carroll St,('N534'-'R220'),2014-07-24 00:00:00,4852
Brooklyn,Carroll St,('N534'-'R220'),2014-07-25 00:00:00,4625
Brooklyn,Carroll St,('N534'-'R220'),2014-07-26 00:00:00,2519
Brooklyn,Carroll St,('N534'-'R220'),2014-07-27 00:00:00,1998
Brooklyn,Carroll St,('N534'-'R220'),2014-07-28 00:00:00,4407
Brooklyn,Carroll St,('N534'-'R220'),2014-07-29 00:00:00,4615
Brooklyn,Carroll St,('N534'-'R220'),2014-07-30 00:00:00,4603
Brooklyn,Carroll St,('N534'-'R220'),2014-07-31 00:00:00,4718
Brooklyn,Carroll St,('N534'-'R220'),2014-08-01 00:00:00,4363
Brooklyn,Carroll St,('N534'-'R220'),2014-08-02 00:00:00,2571
Brooklyn,Carroll St,('N534'-'R220'),2014-08-03 00:00:00,1970
Brooklyn,Carroll St,('N534'-'R220'),2014-08-04 00:00:00,4292
Brooklyn,Carroll St,('N534'-'R220'),2014-08-05 00:00:00,4562
Brooklyn,Carroll St,('N534'-'R220'),2014-08-06 00:00:00,4504
Brooklyn,Carroll St,('N534'-'R220'),2014-08-07 00:00:00,4577
Brooklyn,Carroll St,('N534'-'R220'),2014-08-08 00:00:00,4272
Brooklyn,Carroll St,('N534'-'R220'),2014-08-09 00:00:00,2476
Brooklyn,Carroll St,('N534'-'R220'),2014-08-10 00:00:00,1904
Brooklyn,Carroll St,('N534'-'R220'),2014-08-11 00:00:00,4155
Brooklyn,Carroll St,('N534'-'R220'),2014-08-12 00:00:00,4361
Brooklyn,Carroll St,('N534'-'R220'),2014-08-13 00:00:00,4448
Brooklyn,Carroll St,('N534'-'R220'),2014-08-14 00:00:00,4413
Brooklyn,Carroll St,('N534'-'R220'),2014-08-15 00:00:00,4237
Brooklyn,Carroll St,('N534'-'R220'),2014-08-16 00:00:00,2477
Brooklyn,Carroll St,('N534'-'R220'),2014-08-17 00:00:00,1805
Brooklyn,Carroll St,('N534'-'R220'),2014-08-18 00:00:00,4159
Brooklyn,Carroll St,('N534'-'R220'),2014-08-19 00:00:00,4428
Brooklyn,Carroll St,('N534'-'R220'),2014-08-20 00:00:00,4453
Brooklyn,Carroll St,('N534'-'R220'),2014-08-21 00:00:00,4348
Brooklyn,Carroll St,('N534'-'R220'),2014-08-22 00:00:00,4144
Brooklyn,Carroll St,('N534'-'R220'),2014-08-23 00:00:00,2506
Brooklyn,Carroll St,('N534'-'R220'),2014-08-24 00:00:00,1966
